areaCode,areaName,areaType,date,newAdmissions
E40000003,London,nhsRegion,2020-04-08,744
E40000003,London,nhsRegion,2020-04-07,722
E40000003,London,nhsRegion,2020-04-06,743
E40000003,London,nhsRegion,2020-04-05,732
E40000003,London,nhsRegion,2020-04-04,733
E40000003,London,nhsRegion,2020-04-03,647
E40000003,London,nhsRegion,2020-04-02,835
E40000003,London,nhsRegion,2020-04-01,767
E40000003,London,nhsRegion,2020-03-31,645
E40000003,London,nhsRegion,2020-03-30,883
E40000003,London,nhsRegion,2020-03-29,672
E40000003,London,nhsRegion,2020-03-28,551
E40000003,London,nhsRegion,2020-03-27,639
E40000003,London,nhsRegion,2020-03-26,519
E40000003,London,nhsRegion,2020-03-25,675
E40000003,London,nhsRegion,2020-03-24,637
E40000003,London,nhsRegion,2020-03-23,505
E40000003,London,nhsRegion,2020-03-22,335
E40000003,London,nhsRegion,2020-03-21,311
E40000003,London,nhsRegion,2020-03-20,272
E40000003,London,nhsRegion,2020-03-19,240
E40000005,South East,nhsRegion,2021-12-01,118
E40000005,South East,nhsRegion,2021-11-30,123
E40000005,South East,nhsRegion,2021-11-29,117
E40000005,South East,nhsRegion,2021-11-28,103
E40000005,South East,nhsRegion,2021-11-27,78
E40000005,South East,nhsRegion,2021-11-26,97
E40000005,South East,nhsRegion,2021-11-25,94
E40000005,South East,nhsRegion,2021-11-24,115
E40000005,South East,nhsRegion,2021-11-23,99
E40000005,South East,nhsRegion,2021-11-22,98
E40000005,South East,nhsRegion,2021-11-21,104
E40000005,South East,nhsRegion,2021-11-20,78
E40000005,South East,nhsRegion,2021-11-19,99
E40000005,South East,nhsRegion,2021-11-18,103
E40000005,South East,nhsRegion,2021-11-17,94
E40000005,South East,nhsRegion,2021-11-16,106
E40000005,South East,nhsRegion,2021-11-15,87
E40000005,South East,nhsRegion,2021-11-14,114
E40000005,South East,nhsRegion,2021-11-13,82
E40000005,South East,nhsRegion,2021-11-12,116
E40000005,South East,nhsRegion,2021-11-11,123
E40000005,South East,nhsRegion,2021-11-10,108
E40000005,South East,nhsRegion,2021-11-09,109
E40000005,South East,nhsRegion,2021-11-08,115
E40000005,South East,nhsRegion,2021-11-07,99
E40000005,South East,nhsRegion,2021-11-06,92
E40000005,South East,nhsRegion,2021-11-05,83
E40000005,South East,nhsRegion,2021-11-04,95
E40000005,South East,nhsRegion,2021-11-03,117
E40000005,South East,nhsRegion,2021-11-02,137
E40000005,South East,nhsRegion,2021-11-01,98
E40000005,South East,nhsRegion,2021-10-31,108
E40000005,South East,nhsRegion,2021-10-30,91
E40000005,South East,nhsRegion,2021-10-29,92
E40000005,South East,nhsRegion,2021-10-28,116
E40000005,South East,nhsRegion,2021-10-27,124
E40000005,South East,nhsRegion,2021-10-26,94
E40000005,South East,nhsRegion,2021-10-25,116
E40000005,South East,nhsRegion,2021-10-24,119
E40000005,South East,nhsRegion,2021-10-23,87
E40000005,South East,nhsRegion,2021-10-22,82
E40000005,South East,nhsRegion,2021-10-21,83
E40000005,South East,nhsRegion,2021-10-20,100
E40000005,South East,nhsRegion,2021-10-19,123
E40000005,South East,nhsRegion,2021-10-18,102
E40000005,South East,nhsRegion,2021-10-17,98
E40000005,South East,nhsRegion,2021-10-16,81
E40000005,South East,nhsRegion,2021-10-15,89
E40000005,South East,nhsRegion,2021-10-14,75
E40000005,South East,nhsRegion,2021-10-13,81
E40000005,South East,nhsRegion,2021-10-12,94
E40000005,South East,nhsRegion,2021-10-11,77
E40000005,South East,nhsRegion,2021-10-10,74
E40000005,South East,nhsRegion,2021-10-09,50
E40000005,South East,nhsRegion,2021-10-08,44
E40000005,South East,nhsRegion,2021-10-07,56
E40000005,South East,nhsRegion,2021-10-06,77
E40000005,South East,nhsRegion,2021-10-05,52
E40000005,South East,nhsRegion,2021-10-04,63
E40000005,South East,nhsRegion,2021-10-03,57
E40000005,South East,nhsRegion,2021-10-02,47
E40000005,South East,nhsRegion,2021-10-01,44
E40000005,South East,nhsRegion,2021-09-30,43
E40000005,South East,nhsRegion,2021-09-29,55
E40000005,South East,nhsRegion,2021-09-28,70
E40000005,South East,nhsRegion,2021-09-27,55
E40000005,South East,nhsRegion,2021-09-26,64
E40000005,South East,nhsRegion,2021-09-25,33
E40000005,South East,nhsRegion,2021-09-24,33
E40000005,South East,nhsRegion,2021-09-23,57
E40000005,South East,nhsRegion,2021-09-22,65
E40000005,South East,nhsRegion,2021-09-21,64
E40000005,South East,nhsRegion,2021-09-20,49
E40000005,South East,nhsRegion,2021-09-19,40
E40000005,South East,nhsRegion,2021-09-18,52
E40000005,South East,nhsRegion,2021-09-17,40
E40000005,South East,nhsRegion,2021-09-16,63
E40000005,South East,nhsRegion,2021-09-15,83
E40000005,South East,nhsRegion,2021-09-14,74
E40000005,South East,nhsRegion,2021-09-13,77
E40000005,South East,nhsRegion,2021-09-12,70
E40000005,South East,nhsRegion,2021-09-11,66
E40000005,South East,nhsRegion,2021-09-10,65
E40000005,South East,nhsRegion,2021-09-09,82
E40000005,South East,nhsRegion,2021-09-08,91
E40000005,South East,nhsRegion,2021-09-07,108
E40000005,South East,nhsRegion,2021-09-06,90
E40000005,South East,nhsRegion,2021-09-05,76
E40000005,South East,nhsRegion,2021-09-04,74
E40000005,South East,nhsRegion,2021-09-03,53
E40000005,South East,nhsRegion,2021-09-02,105
E40000005,South East,nhsRegion,2021-09-01,119
E40000005,South East,nhsRegion,2021-08-31,98
E40000005,South East,nhsRegion,2021-08-30,91
E40000005,South East,nhsRegion,2021-08-29,84
E40000005,South East,nhsRegion,2021-08-28,74
E40000005,South East,nhsRegion,2021-08-27,81
E40000005,South East,nhsRegion,2021-08-26,87
E40000005,South East,nhsRegion,2021-08-25,86
E40000005,South East,nhsRegion,2021-08-24,86
E40000005,South East,nhsRegion,2021-08-23,93
E40000005,South East,nhsRegion,2021-08-22,83
E40000005,South East,nhsRegion,2021-08-21,95
E40000005,South East,nhsRegion,2021-08-20,71
E40000005,South East,nhsRegion,2021-08-19,93
E40000005,South East,nhsRegion,2021-08-18,92
E40000005,South East,nhsRegion,2021-08-17,115
E40000005,South East,nhsRegion,2021-08-16,86
E40000005,South East,nhsRegion,2021-08-15,88
E40000005,South East,nhsRegion,2021-08-14,68
E40000005,South East,nhsRegion,2021-08-13,59
E40000005,South East,nhsRegion,2021-08-12,79
E40000005,South East,nhsRegion,2021-08-11,73
E40000005,South East,nhsRegion,2021-08-10,74
E40000005,South East,nhsRegion,2021-08-09,71
E40000005,South East,nhsRegion,2021-08-08,68
E40000005,South East,nhsRegion,2021-08-07,44
E40000005,South East,nhsRegion,2021-08-06,58
E40000005,South East,nhsRegion,2021-08-05,54
E40000005,South East,nhsRegion,2021-08-04,74
E40000005,South East,nhsRegion,2021-08-03,87
E40000005,South East,nhsRegion,2021-08-02,81
E40000005,South East,nhsRegion,2021-08-01,59
E40000005,South East,nhsRegion,2021-07-31,50
E40000005,South East,nhsRegion,2021-07-30,74
E40000005,South East,nhsRegion,2021-07-29,87
E40000005,South East,nhsRegion,2021-07-28,81
E40000005,South East,nhsRegion,2021-07-27,99
E40000005,South East,nhsRegion,2021-07-26,83
E40000005,South East,nhsRegion,2021-07-25,79
E40000005,South East,nhsRegion,2021-07-24,67
E40000005,South East,nhsRegion,2021-07-23,61
E40000005,South East,nhsRegion,2021-07-22,86
E40000005,South East,nhsRegion,2021-07-21,76
E40000005,South East,nhsRegion,2021-07-20,80
E40000005,South East,nhsRegion,2021-07-19,74
E40000005,South East,nhsRegion,2021-07-18,64
E40000005,South East,nhsRegion,2021-07-17,72
E40000005,South East,nhsRegion,2021-07-16,48
E40000005,South East,nhsRegion,2021-07-15,64
E40000005,South East,nhsRegion,2021-07-14,57
E40000005,South East,nhsRegion,2021-07-13,43
E40000005,South East,nhsRegion,2021-07-12,61
E40000005,South East,nhsRegion,2021-07-11,44
E40000005,South East,nhsRegion,2021-07-10,35
E40000005,South East,nhsRegion,2021-07-09,30
E40000005,South East,nhsRegion,2021-07-08,35
E40000005,South East,nhsRegion,2021-07-07,47
E40000005,South East,nhsRegion,2021-07-06,49
E40000005,South East,nhsRegion,2021-07-05,34
E40000005,South East,nhsRegion,2021-07-04,35
E40000005,South East,nhsRegion,2021-07-03,28
E40000005,South East,nhsRegion,2021-07-02,22
E40000005,South East,nhsRegion,2021-07-01,23
E40000005,South East,nhsRegion,2021-06-30,35
E40000005,South East,nhsRegion,2021-06-29,27
E40000005,South East,nhsRegion,2021-06-28,22
E40000005,South East,nhsRegion,2021-06-27,16
E40000005,South East,nhsRegion,2021-06-26,8
E40000005,South East,nhsRegion,2021-06-25,11
E40000005,South East,nhsRegion,2021-06-24,14
E40000005,South East,nhsRegion,2021-06-23,13
E40000005,South East,nhsRegion,2021-06-22,18
E40000005,South East,nhsRegion,2021-06-21,6
E40000005,South East,nhsRegion,2021-06-20,18
E40000005,South East,nhsRegion,2021-06-19,9
E40000005,South East,nhsRegion,2021-06-18,5
E40000005,South East,nhsRegion,2021-06-17,9
E40000005,South East,nhsRegion,2021-06-16,6
E40000005,South East,nhsRegion,2021-06-15,12
E40000005,South East,nhsRegion,2021-06-14,13
E40000005,South East,nhsRegion,2021-06-13,12
E40000005,South East,nhsRegion,2021-06-12,5
E40000005,South East,nhsRegion,2021-06-11,7
E40000005,South East,nhsRegion,2021-06-10,8
E40000005,South East,nhsRegion,2021-06-09,8
E40000005,South East,nhsRegion,2021-06-08,13
E40000005,South East,nhsRegion,2021-06-07,6
E40000005,South East,nhsRegion,2021-06-06,9
E40000005,South East,nhsRegion,2021-06-05,8
E40000005,South East,nhsRegion,2021-06-04,6
E40000005,South East,nhsRegion,2021-06-03,3
E40000005,South East,nhsRegion,2021-06-02,4
E40000005,South East,nhsRegion,2021-06-01,10
E40000005,South East,nhsRegion,2021-05-31,4
E40000005,South East,nhsRegion,2021-05-30,4
E40000005,South East,nhsRegion,2021-05-29,4
E40000005,South East,nhsRegion,2021-05-28,3
E40000005,South East,nhsRegion,2021-05-27,8
E40000005,South East,nhsRegion,2021-05-26,11
E40000005,South East,nhsRegion,2021-05-25,9
E40000005,South East,nhsRegion,2021-05-24,11
E40000005,South East,nhsRegion,2021-05-23,3
E40000005,South East,nhsRegion,2021-05-22,3
E40000005,South East,nhsRegion,2021-05-21,6
E40000005,South East,nhsRegion,2021-05-20,8
E40000005,South East,nhsRegion,2021-05-19,5
E40000005,South East,nhsRegion,2021-05-18,6
E40000005,South East,nhsRegion,2021-05-17,2
E40000005,South East,nhsRegion,2021-05-16,7
E40000005,South East,nhsRegion,2021-05-15,7
E40000005,South East,nhsRegion,2021-05-14,2
E40000005,South East,nhsRegion,2021-05-13,2
E40000005,South East,nhsRegion,2021-05-12,4
E40000005,South East,nhsRegion,2021-05-11,5
E40000005,South East,nhsRegion,2021-05-10,5
E40000005,South East,nhsRegion,2021-05-09,6
E40000005,South East,nhsRegion,2021-05-08,7
E40000005,South East,nhsRegion,2021-05-07,8
E40000005,South East,nhsRegion,2021-05-06,8
E40000005,South East,nhsRegion,2021-05-05,7
E40000005,South East,nhsRegion,2021-05-04,3
E40000005,South East,nhsRegion,2021-05-03,7
E40000005,South East,nhsRegion,2021-05-02,10
E40000005,South East,nhsRegion,2021-05-01,1
E40000005,South East,nhsRegion,2021-04-30,9
E40000005,South East,nhsRegion,2021-04-29,7
E40000005,South East,nhsRegion,2021-04-28,10
E40000005,South East,nhsRegion,2021-04-27,12
E40000005,South East,nhsRegion,2021-04-26,8
E40000005,South East,nhsRegion,2021-04-25,9
E40000005,South East,nhsRegion,2021-04-24,7
E40000005,South East,nhsRegion,2021-04-23,17
E40000005,South East,nhsRegion,2021-04-22,11
E40000005,South East,nhsRegion,2021-04-21,17
E40000005,South East,nhsRegion,2021-04-20,18
E40000005,South East,nhsRegion,2021-04-19,13
E40000005,South East,nhsRegion,2021-04-18,19
E40000005,South East,nhsRegion,2021-04-17,12
E40000005,South East,nhsRegion,2021-04-16,8
E40000005,South East,nhsRegion,2021-04-15,13
E40000005,South East,nhsRegion,2021-04-14,10
E40000005,South East,nhsRegion,2021-04-13,17
E40000005,South East,nhsRegion,2021-04-12,25
E40000005,South East,nhsRegion,2021-04-11,20
E40000005,South East,nhsRegion,2021-04-10,8
E40000005,South East,nhsRegion,2021-04-09,14
E40000005,South East,nhsRegion,2021-04-08,15
E40000005,South East,nhsRegion,2021-04-07,20
E40000005,South East,nhsRegion,2021-04-06,20
E40000005,South East,nhsRegion,2021-04-05,19
E40000005,South East,nhsRegion,2021-04-04,16
E40000005,South East,nhsRegion,2021-04-03,14
E40000005,South East,nhsRegion,2021-04-02,8
E40000005,South East,nhsRegion,2021-04-01,17
E40000005,South East,nhsRegion,2021-03-31,17
E40000005,South East,nhsRegion,2021-03-30,25
E40000005,South East,nhsRegion,2021-03-29,18
E40000005,South East,nhsRegion,2021-03-28,30
E40000005,South East,nhsRegion,2021-03-27,18
E40000005,South East,nhsRegion,2021-03-26,24
E40000005,South East,nhsRegion,2021-03-25,21
E40000005,South East,nhsRegion,2021-03-24,24
E40000005,South East,nhsRegion,2021-03-23,26
E40000005,South East,nhsRegion,2021-03-22,36
E40000005,South East,nhsRegion,2021-03-21,36
E40000005,South East,nhsRegion,2021-03-20,31
E40000005,South East,nhsRegion,2021-03-19,42
E40000005,South East,nhsRegion,2021-03-18,40
E40000005,South East,nhsRegion,2021-03-17,43
E40000005,South East,nhsRegion,2021-03-16,53
E40000005,South East,nhsRegion,2021-03-15,50
E40000005,South East,nhsRegion,2021-03-14,47
E40000005,South East,nhsRegion,2021-03-13,38
E40000005,South East,nhsRegion,2021-03-12,46
E40000005,South East,nhsRegion,2021-03-11,55
E40000005,South East,nhsRegion,2021-03-10,67
E40000005,South East,nhsRegion,2021-03-09,59
E40000005,South East,nhsRegion,2021-03-08,58
E40000005,South East,nhsRegion,2021-03-07,65
E40000005,South East,nhsRegion,2021-03-06,71
E40000005,South East,nhsRegion,2021-03-05,69
E40000005,South East,nhsRegion,2021-03-04,77
E40000005,South East,nhsRegion,2021-03-03,76
E40000005,South East,nhsRegion,2021-03-02,89
E40000005,South East,nhsRegion,2021-03-01,99
E40000005,South East,nhsRegion,2021-02-28,82
E40000005,South East,nhsRegion,2021-02-27,75
E40000005,South East,nhsRegion,2021-02-26,94
E40000005,South East,nhsRegion,2021-02-25,110
E40000005,South East,nhsRegion,2021-02-24,137
E40000005,South East,nhsRegion,2021-02-23,130
E40000005,South East,nhsRegion,2021-02-22,113
E40000005,South East,nhsRegion,2021-02-21,160
E40000005,South East,nhsRegion,2021-02-20,113
E40000005,South East,nhsRegion,2021-02-19,155
E40000005,South East,nhsRegion,2021-02-18,155
E40000005,South East,nhsRegion,2021-02-17,183
E40000005,South East,nhsRegion,2021-02-16,215
E40000005,South East,nhsRegion,2021-02-15,144
E40000005,South East,nhsRegion,2021-02-14,218
E40000005,South East,nhsRegion,2021-02-13,167
E40000005,South East,nhsRegion,2021-02-12,183
E40000005,South East,nhsRegion,2021-02-11,171
E40000005,South East,nhsRegion,2021-02-10,208
E40000005,South East,nhsRegion,2021-02-09,200
E40000005,South East,nhsRegion,2021-02-08,234
E40000005,South East,nhsRegion,2021-02-07,206
E40000005,South East,nhsRegion,2021-02-06,226
E40000005,South East,nhsRegion,2021-02-05,235
E40000005,South East,nhsRegion,2021-02-04,249
E40000005,South East,nhsRegion,2021-02-03,298
E40000005,South East,nhsRegion,2021-02-02,297
E40000005,South East,nhsRegion,2021-02-01,335
E40000005,South East,nhsRegion,2021-01-31,315
E40000005,South East,nhsRegion,2021-01-30,349
E40000005,South East,nhsRegion,2021-01-29,307
E40000005,South East,nhsRegion,2021-01-28,390
E40000005,South East,nhsRegion,2021-01-27,400
E40000005,South East,nhsRegion,2021-01-26,394
E40000005,South East,nhsRegion,2021-01-25,372
E40000005,South East,nhsRegion,2021-01-24,385
E40000005,South East,nhsRegion,2021-01-23,453
E40000005,South East,nhsRegion,2021-01-22,397
E40000005,South East,nhsRegion,2021-01-21,501
E40000005,South East,nhsRegion,2021-01-20,558
E40000005,South East,nhsRegion,2021-01-19,538
E40000005,South East,nhsRegion,2021-01-18,526
E40000005,South East,nhsRegion,2021-01-17,520
E40000005,South East,nhsRegion,2021-01-16,490
E40000005,South East,nhsRegion,2021-01-15,472
E40000005,South East,nhsRegion,2021-01-14,582
E40000005,South East,nhsRegion,2021-01-13,622
E40000005,South East,nhsRegion,2021-01-12,630
E40000005,South East,nhsRegion,2021-01-11,607
E40000005,South East,nhsRegion,2021-01-10,583
E40000005,South East,nhsRegion,2021-01-09,656
E40000005,South East,nhsRegion,2021-01-08,641
E40000005,South East,nhsRegion,2021-01-07,661
E40000005,South East,nhsRegion,2021-01-06,716
E40000005,South East,nhsRegion,2021-01-05,637
E40000005,South East,nhsRegion,2021-01-04,657
E40000005,South East,nhsRegion,2021-01-03,665
E40000005,South East,nhsRegion,2021-01-02,591
E40000005,South East,nhsRegion,2021-01-01,638
E40000005,South East,nhsRegion,2020-12-31,404
E40000005,South East,nhsRegion,2020-12-30,552
E40000005,South East,nhsRegion,2020-12-29,504
E40000005,South East,nhsRegion,2020-12-28,423
E40000005,South East,nhsRegion,2020-12-27,515
E40000005,South East,nhsRegion,2020-12-26,421
E40000005,South East,nhsRegion,2020-12-25,329
E40000005,South East,nhsRegion,2020-12-24,327
E40000005,South East,nhsRegion,2020-12-23,321
E40000005,South East,nhsRegion,2020-12-22,368
E40000005,South East,nhsRegion,2020-12-21,354
E40000005,South East,nhsRegion,2020-12-20,347
E40000005,South East,nhsRegion,2020-12-19,379
E40000005,South East,nhsRegion,2020-12-18,300
E40000005,South East,nhsRegion,2020-12-17,309
E40000005,South East,nhsRegion,2020-12-16,337
E40000005,South East,nhsRegion,2020-12-15,271
E40000005,South East,nhsRegion,2020-12-14,249
E40000005,South East,nhsRegion,2020-12-13,258
E40000005,South East,nhsRegion,2020-12-12,262
E40000005,South East,nhsRegion,2020-12-11,235
E40000005,South East,nhsRegion,2020-12-10,259
E40000005,South East,nhsRegion,2020-12-09,232
E40000005,South East,nhsRegion,2020-12-08,203
E40000005,South East,nhsRegion,2020-12-07,204
E40000005,South East,nhsRegion,2020-12-06,195
E40000005,South East,nhsRegion,2020-12-05,187
E40000005,South East,nhsRegion,2020-12-04,175
E40000005,South East,nhsRegion,2020-12-03,208
E40000005,South East,nhsRegion,2020-12-02,179
E40000005,South East,nhsRegion,2020-12-01,134
E40000005,South East,nhsRegion,2020-11-30,152
E40000005,South East,nhsRegion,2020-11-29,164
E40000005,South East,nhsRegion,2020-11-28,147
E40000005,South East,nhsRegion,2020-11-27,124
E40000005,South East,nhsRegion,2020-11-26,136
E40000005,South East,nhsRegion,2020-11-25,166
E40000005,South East,nhsRegion,2020-11-24,148
E40000005,South East,nhsRegion,2020-11-23,158
E40000005,South East,nhsRegion,2020-11-22,144
E40000005,South East,nhsRegion,2020-11-21,174
E40000005,South East,nhsRegion,2020-11-20,145
E40000005,South East,nhsRegion,2020-11-19,201
E40000005,South East,nhsRegion,2020-11-18,164
E40000005,South East,nhsRegion,2020-11-17,141
E40000005,South East,nhsRegion,2020-11-16,139
E40000005,South East,nhsRegion,2020-11-15,130
E40000005,South East,nhsRegion,2020-11-14,132
E40000005,South East,nhsRegion,2020-11-13,97
E40000005,South East,nhsRegion,2020-11-12,181
E40000005,South East,nhsRegion,2020-11-11,149
E40000005,South East,nhsRegion,2020-11-10,110
E40000005,South East,nhsRegion,2020-11-09,137
E40000005,South East,nhsRegion,2020-11-08,137
E40000005,South East,nhsRegion,2020-11-07,150
E40000005,South East,nhsRegion,2020-11-06,107
E40000005,South East,nhsRegion,2020-11-05,140
E40000005,South East,nhsRegion,2020-11-04,109
E40000005,South East,nhsRegion,2020-11-03,81
E40000005,South East,nhsRegion,2020-11-02,115
E40000005,South East,nhsRegion,2020-11-01,88
E40000005,South East,nhsRegion,2020-10-31,98
E40000005,South East,nhsRegion,2020-10-30,84
E40000005,South East,nhsRegion,2020-10-29,103
E40000005,South East,nhsRegion,2020-10-28,81
E40000005,South East,nhsRegion,2020-10-27,84
E40000005,South East,nhsRegion,2020-10-26,86
