areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000003,Yorkshire and The Humber,region,2021-08-11,3382
E12000003,Yorkshire and The Humber,region,2021-08-10,2237
E12000003,Yorkshire and The Humber,region,2021-08-09,1935
E12000003,Yorkshire and The Humber,region,2021-08-08,1547
E12000003,Yorkshire and The Humber,region,2021-08-07,3344
E12000003,Yorkshire and The Humber,region,2021-08-06,2211
E12000003,Yorkshire and The Humber,region,2021-08-05,2471
E12000003,Yorkshire and The Humber,region,2021-08-04,2835
E12000003,Yorkshire and The Humber,region,2021-08-03,2300
E12000003,Yorkshire and The Humber,region,2021-08-02,2033
E12000003,Yorkshire and The Humber,region,2021-08-01,1523
E12000003,Yorkshire and The Humber,region,2021-07-31,3506
E12000003,Yorkshire and The Humber,region,2021-07-30,2751
E12000003,Yorkshire and The Humber,region,2021-07-29,3574
E12000003,Yorkshire and The Humber,region,2021-07-28,2733
E12000003,Yorkshire and The Humber,region,2021-07-27,2225
E12000003,Yorkshire and The Humber,region,2021-07-26,2076
E12000003,Yorkshire and The Humber,region,2021-07-25,2211
E12000003,Yorkshire and The Humber,region,2021-07-24,3633
E12000003,Yorkshire and The Humber,region,2021-07-23,3231
E12000003,Yorkshire and The Humber,region,2021-07-22,3634
E12000003,Yorkshire and The Humber,region,2021-07-21,3573
E12000003,Yorkshire and The Humber,region,2021-07-20,2712
E12000003,Yorkshire and The Humber,region,2021-07-19,2264
E12000003,Yorkshire and The Humber,region,2021-07-18,2336
E12000003,Yorkshire and The Humber,region,2021-07-17,5816
E12000003,Yorkshire and The Humber,region,2021-07-16,4812
E12000003,Yorkshire and The Humber,region,2021-07-15,4414
E12000003,Yorkshire and The Humber,region,2021-07-14,4921
E12000003,Yorkshire and The Humber,region,2021-07-13,3368
E12000003,Yorkshire and The Humber,region,2021-07-12,3001
E12000003,Yorkshire and The Humber,region,2021-07-11,2810
E12000003,Yorkshire and The Humber,region,2021-07-10,7985
E12000003,Yorkshire and The Humber,region,2021-07-09,7006
E12000003,Yorkshire and The Humber,region,2021-07-08,7261
E12000003,Yorkshire and The Humber,region,2021-07-07,6028
E12000003,Yorkshire and The Humber,region,2021-07-06,6393
E12000003,Yorkshire and The Humber,region,2021-07-05,5690
E12000003,Yorkshire and The Humber,region,2021-07-04,4966
E12000003,Yorkshire and The Humber,region,2021-07-03,11328
E12000003,Yorkshire and The Humber,region,2021-07-02,9805
E12000003,Yorkshire and The Humber,region,2021-07-01,10745
E12000003,Yorkshire and The Humber,region,2021-06-30,11861
E12000003,Yorkshire and The Humber,region,2021-06-29,9053
E12000003,Yorkshire and The Humber,region,2021-06-28,8231
E12000003,Yorkshire and The Humber,region,2021-06-27,9959
E12000003,Yorkshire and The Humber,region,2021-06-26,20306
E12000003,Yorkshire and The Humber,region,2021-06-25,15247
E12000003,Yorkshire and The Humber,region,2021-06-24,18560
E12000003,Yorkshire and The Humber,region,2021-06-23,14330
E12000003,Yorkshire and The Humber,region,2021-06-22,12367
E12000003,Yorkshire and The Humber,region,2021-06-21,10479
E12000003,Yorkshire and The Humber,region,2021-06-20,12478
E12000003,Yorkshire and The Humber,region,2021-06-19,24062
E12000003,Yorkshire and The Humber,region,2021-06-18,17883
E12000003,Yorkshire and The Humber,region,2021-06-17,17772
E12000003,Yorkshire and The Humber,region,2021-06-16,14145
E12000003,Yorkshire and The Humber,region,2021-06-15,11448
E12000003,Yorkshire and The Humber,region,2021-06-14,8597
E12000003,Yorkshire and The Humber,region,2021-06-13,10990
E12000003,Yorkshire and The Humber,region,2021-06-12,23667
E12000003,Yorkshire and The Humber,region,2021-06-11,17193
E12000003,Yorkshire and The Humber,region,2021-06-10,15406
E12000003,Yorkshire and The Humber,region,2021-06-09,13795
E12000003,Yorkshire and The Humber,region,2021-06-08,7876
E12000003,Yorkshire and The Humber,region,2021-06-07,7697
E12000003,Yorkshire and The Humber,region,2021-06-06,9845
E12000003,Yorkshire and The Humber,region,2021-06-05,20948
E12000003,Yorkshire and The Humber,region,2021-06-04,13380
E12000003,Yorkshire and The Humber,region,2021-06-03,11593
E12000003,Yorkshire and The Humber,region,2021-06-02,12116
E12000003,Yorkshire and The Humber,region,2021-06-01,5183
E12000003,Yorkshire and The Humber,region,2021-05-31,5376
E12000003,Yorkshire and The Humber,region,2021-05-30,9111
E12000003,Yorkshire and The Humber,region,2021-05-29,14542
E12000003,Yorkshire and The Humber,region,2021-05-28,17853
E12000003,Yorkshire and The Humber,region,2021-05-27,20401
E12000003,Yorkshire and The Humber,region,2021-05-26,18105
E12000003,Yorkshire and The Humber,region,2021-05-25,13565
E12000003,Yorkshire and The Humber,region,2021-05-24,6539
E12000003,Yorkshire and The Humber,region,2021-05-23,8788
E12000003,Yorkshire and The Humber,region,2021-05-22,15182
E12000003,Yorkshire and The Humber,region,2021-05-21,17873
E12000003,Yorkshire and The Humber,region,2021-05-20,25401
E12000003,Yorkshire and The Humber,region,2021-05-19,26296
E12000003,Yorkshire and The Humber,region,2021-05-18,13234
E12000003,Yorkshire and The Humber,region,2021-05-17,7941
E12000003,Yorkshire and The Humber,region,2021-05-16,8019
E12000003,Yorkshire and The Humber,region,2021-05-15,23471
E12000003,Yorkshire and The Humber,region,2021-05-14,17496
E12000003,Yorkshire and The Humber,region,2021-05-13,17905
E12000003,Yorkshire and The Humber,region,2021-05-12,15436
E12000003,Yorkshire and The Humber,region,2021-05-11,11065
E12000003,Yorkshire and The Humber,region,2021-05-10,6434
E12000003,Yorkshire and The Humber,region,2021-05-09,6996
E12000003,Yorkshire and The Humber,region,2021-05-08,14263
E12000003,Yorkshire and The Humber,region,2021-05-07,9232
E12000003,Yorkshire and The Humber,region,2021-05-06,9166
E12000003,Yorkshire and The Humber,region,2021-05-05,9177
E12000003,Yorkshire and The Humber,region,2021-05-04,7236
E12000003,Yorkshire and The Humber,region,2021-05-03,5742
E12000003,Yorkshire and The Humber,region,2021-05-02,5990
E12000003,Yorkshire and The Humber,region,2021-05-01,11003
E12000003,Yorkshire and The Humber,region,2021-04-30,9332
E12000003,Yorkshire and The Humber,region,2021-04-29,10426
E12000003,Yorkshire and The Humber,region,2021-04-28,10494
E12000003,Yorkshire and The Humber,region,2021-04-27,8415
E12000003,Yorkshire and The Humber,region,2021-04-26,4224
E12000003,Yorkshire and The Humber,region,2021-04-25,5903
E12000003,Yorkshire and The Humber,region,2021-04-24,12208
E12000003,Yorkshire and The Humber,region,2021-04-23,10151
E12000003,Yorkshire and The Humber,region,2021-04-22,8819
E12000003,Yorkshire and The Humber,region,2021-04-21,10273
E12000003,Yorkshire and The Humber,region,2021-04-20,6757
E12000003,Yorkshire and The Humber,region,2021-04-19,6766
E12000003,Yorkshire and The Humber,region,2021-04-18,6874
E12000003,Yorkshire and The Humber,region,2021-04-17,14586
E12000003,Yorkshire and The Humber,region,2021-04-16,9410
E12000003,Yorkshire and The Humber,region,2021-04-15,9067
E12000003,Yorkshire and The Humber,region,2021-04-14,5374
E12000003,Yorkshire and The Humber,region,2021-04-13,3604
E12000003,Yorkshire and The Humber,region,2021-04-12,1664
E12000003,Yorkshire and The Humber,region,2021-04-11,3869
E12000003,Yorkshire and The Humber,region,2021-04-10,12032
E12000003,Yorkshire and The Humber,region,2021-04-09,7776
E12000003,Yorkshire and The Humber,region,2021-04-08,7612
E12000003,Yorkshire and The Humber,region,2021-04-07,7505
E12000003,Yorkshire and The Humber,region,2021-04-06,5948
E12000003,Yorkshire and The Humber,region,2021-04-05,2642
E12000003,Yorkshire and The Humber,region,2021-04-04,5286
E12000003,Yorkshire and The Humber,region,2021-04-03,7544
E12000003,Yorkshire and The Humber,region,2021-04-02,9202
E12000003,Yorkshire and The Humber,region,2021-04-01,13848
E12000003,Yorkshire and The Humber,region,2021-03-31,18709
E12000003,Yorkshire and The Humber,region,2021-03-30,17123
E12000003,Yorkshire and The Humber,region,2021-03-29,18858
E12000003,Yorkshire and The Humber,region,2021-03-28,23664
E12000003,Yorkshire and The Humber,region,2021-03-27,41394
E12000003,Yorkshire and The Humber,region,2021-03-26,36791
E12000003,Yorkshire and The Humber,region,2021-03-25,32821
E12000003,Yorkshire and The Humber,region,2021-03-24,27421
E12000003,Yorkshire and The Humber,region,2021-03-23,24708
E12000003,Yorkshire and The Humber,region,2021-03-22,19519
E12000003,Yorkshire and The Humber,region,2021-03-21,26763
E12000003,Yorkshire and The Humber,region,2021-03-20,72905
E12000003,Yorkshire and The Humber,region,2021-03-19,51755
E12000003,Yorkshire and The Humber,region,2021-03-18,47041
E12000003,Yorkshire and The Humber,region,2021-03-17,39942
E12000003,Yorkshire and The Humber,region,2021-03-16,37638
E12000003,Yorkshire and The Humber,region,2021-03-15,34816
E12000003,Yorkshire and The Humber,region,2021-03-14,25360
E12000003,Yorkshire and The Humber,region,2021-03-13,60254
E12000003,Yorkshire and The Humber,region,2021-03-12,30528
E12000003,Yorkshire and The Humber,region,2021-03-11,12419
E12000003,Yorkshire and The Humber,region,2021-03-10,17596
E12000003,Yorkshire and The Humber,region,2021-03-09,20675
E12000003,Yorkshire and The Humber,region,2021-03-08,18407
E12000003,Yorkshire and The Humber,region,2021-03-07,13405
E12000003,Yorkshire and The Humber,region,2021-03-06,44962
E12000003,Yorkshire and The Humber,region,2021-03-05,34132
E12000003,Yorkshire and The Humber,region,2021-03-04,32137
E12000003,Yorkshire and The Humber,region,2021-03-03,21914
E12000003,Yorkshire and The Humber,region,2021-03-02,14525
E12000003,Yorkshire and The Humber,region,2021-03-01,11905
E12000003,Yorkshire and The Humber,region,2021-02-28,12196
E12000003,Yorkshire and The Humber,region,2021-02-27,38226
E12000003,Yorkshire and The Humber,region,2021-02-26,42425
E12000003,Yorkshire and The Humber,region,2021-02-25,36939
E12000003,Yorkshire and The Humber,region,2021-02-24,39201
E12000003,Yorkshire and The Humber,region,2021-02-23,24843
E12000003,Yorkshire and The Humber,region,2021-02-22,10393
E12000003,Yorkshire and The Humber,region,2021-02-21,8694
E12000003,Yorkshire and The Humber,region,2021-02-20,32319
E12000003,Yorkshire and The Humber,region,2021-02-19,31552
E12000003,Yorkshire and The Humber,region,2021-02-18,34121
E12000003,Yorkshire and The Humber,region,2021-02-17,46344
E12000003,Yorkshire and The Humber,region,2021-02-16,33546
E12000003,Yorkshire and The Humber,region,2021-02-15,14957
E12000003,Yorkshire and The Humber,region,2021-02-14,12169
E12000003,Yorkshire and The Humber,region,2021-02-13,48836
E12000003,Yorkshire and The Humber,region,2021-02-12,45060
E12000003,Yorkshire and The Humber,region,2021-02-11,42347
E12000003,Yorkshire and The Humber,region,2021-02-10,38860
E12000003,Yorkshire and The Humber,region,2021-02-09,28294
E12000003,Yorkshire and The Humber,region,2021-02-08,21292
E12000003,Yorkshire and The Humber,region,2021-02-07,19046
E12000003,Yorkshire and The Humber,region,2021-02-06,49851
E12000003,Yorkshire and The Humber,region,2021-02-05,36694
E12000003,Yorkshire and The Humber,region,2021-02-04,37286
E12000003,Yorkshire and The Humber,region,2021-02-03,39350
E12000003,Yorkshire and The Humber,region,2021-02-02,21932
E12000003,Yorkshire and The Humber,region,2021-02-01,20668
E12000003,Yorkshire and The Humber,region,2021-01-31,23497
E12000003,Yorkshire and The Humber,region,2021-01-30,49349
E12000003,Yorkshire and The Humber,region,2021-01-29,45191
E12000003,Yorkshire and The Humber,region,2021-01-28,31114
E12000003,Yorkshire and The Humber,region,2021-01-27,25832
E12000003,Yorkshire and The Humber,region,2021-01-26,23741
E12000003,Yorkshire and The Humber,region,2021-01-25,16997
E12000003,Yorkshire and The Humber,region,2021-01-24,12540
E12000003,Yorkshire and The Humber,region,2021-01-23,51665
E12000003,Yorkshire and The Humber,region,2021-01-22,45311
E12000003,Yorkshire and The Humber,region,2021-01-21,33900
E12000003,Yorkshire and The Humber,region,2021-01-20,29766
E12000003,Yorkshire and The Humber,region,2021-01-19,24955
E12000003,Yorkshire and The Humber,region,2021-01-18,13779
E12000003,Yorkshire and The Humber,region,2021-01-17,10872
E12000003,Yorkshire and The Humber,region,2021-01-16,30797
E12000003,Yorkshire and The Humber,region,2021-01-15,27942
E12000003,Yorkshire and The Humber,region,2021-01-14,22160
E12000003,Yorkshire and The Humber,region,2021-01-13,31698
E12000003,Yorkshire and The Humber,region,2021-01-12,21721
E12000003,Yorkshire and The Humber,region,2021-01-11,9583
E12000003,Yorkshire and The Humber,region,2021-01-10,9894
E12000003,Yorkshire and The Humber,region,2021-01-09,24299
E12000003,Yorkshire and The Humber,region,2021-01-08,27718
E12000003,Yorkshire and The Humber,region,2021-01-07,25366
E12000003,Yorkshire and The Humber,region,2021-01-06,8810
E12000003,Yorkshire and The Humber,region,2021-01-05,4628
E12000003,Yorkshire and The Humber,region,2021-01-04,1893
E12000003,Yorkshire and The Humber,region,2021-01-03,378
E12000003,Yorkshire and The Humber,region,2021-01-02,1615
E12000003,Yorkshire and The Humber,region,2021-01-01,2043
E12000003,Yorkshire and The Humber,region,2020-12-31,8125
E12000003,Yorkshire and The Humber,region,2020-12-30,9369
E12000003,Yorkshire and The Humber,region,2020-12-29,1873
E12000003,Yorkshire and The Humber,region,2020-12-28,109
E12000003,Yorkshire and The Humber,region,2020-12-27,103
E12000003,Yorkshire and The Humber,region,2020-12-26,8
E12000003,Yorkshire and The Humber,region,2020-12-25,0
E12000003,Yorkshire and The Humber,region,2020-12-24,4900
E12000003,Yorkshire and The Humber,region,2020-12-23,14409
E12000003,Yorkshire and The Humber,region,2020-12-22,17026
E12000003,Yorkshire and The Humber,region,2020-12-21,7061
E12000003,Yorkshire and The Humber,region,2020-12-20,5410
E12000003,Yorkshire and The Humber,region,2020-12-19,5604
E12000003,Yorkshire and The Humber,region,2020-12-18,5256
E12000003,Yorkshire and The Humber,region,2020-12-17,8984
E12000003,Yorkshire and The Humber,region,2020-12-16,10080
E12000003,Yorkshire and The Humber,region,2020-12-15,7828
E12000003,Yorkshire and The Humber,region,2020-12-14,537
E12000003,Yorkshire and The Humber,region,2020-12-13,30
E12000003,Yorkshire and The Humber,region,2020-12-12,336
E12000003,Yorkshire and The Humber,region,2020-12-11,574
E12000003,Yorkshire and The Humber,region,2020-12-10,574
E12000003,Yorkshire and The Humber,region,2020-12-09,667
E12000003,Yorkshire and The Humber,region,2020-12-08,382
E12000004,East Midlands,region,2021-10-10,748
E12000004,East Midlands,region,2021-10-09,1305
E12000004,East Midlands,region,2021-10-08,2571
E12000004,East Midlands,region,2021-10-07,2095
E12000004,East Midlands,region,2021-10-06,2283
E12000004,East Midlands,region,2021-10-05,2976
E12000004,East Midlands,region,2021-10-04,2478
E12000004,East Midlands,region,2021-10-03,887
